id,title,employer,posting_date,salary,country,region,locality,employment_type,is_remote,be_in_first_ten,required_skills
42754660,Data Engineer,Alchemy Global Talent Solutions,Posted 19 May,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,"Data Science,Emerging Technologies,data engineer,data fabric,optimising data"
42906668,Process Scientist,Manpower,Posted 5 days ago,"£25,536 - £30,822 per annum",England,Merseyside,Bebington,"Temporary, full-time",False,True,
42881830,QC Scientist,CK GROUP,Posted 28 May,Salary negotiable,England,South East England,Surrey,"Contract, full-time",False,True,
42864159,Development / Senior Development Scientists,CK GROUP,Posted 27 May,"£35,000 - £45,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42341925,Research Scientist - Biochemistry,Park Street People,Posted 6 May,Salary negotiable,England,Oxfordshire,Abingdon,"Permanent, full-time",False,False,
42820149,Data Science Consultant,Harnham,Posted 24 May,"£50,000 - £100,000 per annum",England,South East England,London,"Permanent, full-time",False,False,
42907426,Scientist (Protein),"Yoh, A Day & Zimmermann Company",Posted 5 days ago,"£20,000 - £30,000 per annum",England,Cambridgeshire,Cambridge,"Permanent, full-time",False,True,"Molecular Biology,Protein Engineering,Protein Expression,Mammalian Cell Culture,Protein Purification"
42570272,Machine Learning Engineer,Harnham,Posted 27 April,"£60,000 - £75,000 per annum",England,Cambridgeshire,Cambridge,"Permanent, full-time",False,False,
42943967,Lead Machine Learning Engineer,Harnham,Posted Yesterday,"£60,000 - £75,000 per annum",England,Cambridgeshire,Cambridge,"Permanent, full-time",False,True,
42831124,Research Scientist,Gold Group Ltd,Posted 25 May,Salary negotiable,England,England,South West England,"Permanent, full-time",False,True,"Analysis,C++,Engineering,Maths,Mentoring,Modelling,Physics,Python,Research,Design,Development,Application,Algorithm,Ionospheric"
42750563,"Data Engineer Data Science, ML",Jefferson Frank,Posted 18 May,"£50,000 - £65,000 per annum",England,South East England,London,"Permanent, full-time",True,False,"Analytics,BI,ETL,Machine Learning,ML,Python,Spark,Scala,Big Data,Data Analyst,Data Engineer,R,AWS,Data Scientist,Databricks"
42831491,Electrophysiologist,REED Scientific,Posted 25 May,Salary negotiable,England,Cambridgeshire,Cambridge,"Permanent, full-time",False,True,
42847962,Research Scientist - Electrochemistry,Cranleigh Scientific,Posted 26 May,Competitive salary,England,Surrey,Guildford,"Permanent, full-time",False,True,"chemistry,PhD,electrochemistry,batteries,hydrogen"
42332051,Senior Scientist (Polymers- Sustainability),Hudson Shribman,Posted 29 April,Salary negotiable,England,England,South East England,"Permanent, full-time",False,True,"Plastics,Polymers,Sustainability,Polymer Science,recyclable"
42708382,Graduate Analytical Scientist,Jackson Hogg,Posted 13 May,Competitive salary,England,Northumberland,Alnwick,"Permanent, full-time",False,False,"Analytical,Analytical Chemistry,Chemistry,HPLC,Graduate Level"
42586379,Freelance Instructors,Tina Lacey Recruitment,Posted 28 April,Competitive salary,England,Hertfordshire,St. Albans,"Contract, full-time",False,True,"Dynamics,Microsoft Certified Professional,Amazon Web Services,Azure,Microsoft Azure Administrator Associate"
42805256,"Senior Software Developer Python, Django",Understanding Recruitment,Posted 23 May,"£80,000 - £100,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42770553,Senior Technical Specialist,Consult,Posted 20 May,Competitive salary,England,Merseyside,Speke,"Permanent, full-time",False,True,
42832340,Research Scientist (Fermentation),Harris Lord Recruitment,Posted 25 May,"£25,000 - £30,000 per annum, negotiable",England,Berkshire,Newbury,"Permanent, full-time",False,True,"Biologics,Fermentation,GMP,Technology Transfer,Upstream"
41990818,GC-MS Application Specialist,VRS Recruitment,Posted 4 May,Competitive salary,England,Cambridgeshire,Peterborough,"Permanent, full-time",False,False,
42260921,GC-MS Marketing Application Scientist,VRS Recruitment,Posted 27 April,Competitive salary,England,Cambridgeshire,Peterborough,"Permanent, full-time",False,True,
42862753,Senior Bioinformatics Scientist,Compass Associates Ltd,Posted 27 May,"£58,000 - £63,000 per annum",England,East Anglia,Cambridgeshire,"Permanent, full-time",False,True,
42907801,Senior Data Analyst - 50k - Cheltenham,Langley James Limited,Posted 5 days ago,"£40,000 - £50,000 per annum",England,Gloucestershire,Cheltenham,"Permanent, full-time",False,True,"Data,SQL,Tableau,T-SQL,Data Analyst,R,D3.js,Data Scientist,Data Architect,Power BI"
42720480,Associate Scientist,Next Phase Recruitment,Posted 14 May,Competitive salary,England,Oxfordshire,Oxford,"Permanent, full-time",False,False,
42865634,Materials Scientist,Flat Fee Recruiter,Posted 27 May,Competitive salary,England,Lancashire,Newhey,"Permanent, full-time",False,False,
42791208,Data Consultant Apprenticeship,Multiverse,Posted 21 May,"£21,000 per annum, inc benefits",England,South East England,London,"Permanent, full-time",True,False,"Apprenticeship,Communication Skills,Data,Data Analysis,Future Leaders"
42927288,Analytical Technical Leader,Hyper Recruitment Solutions Ltd,Posted 3 days ago,Competitive salary,England,East Midlands,Leicestershire,"Permanent, full-time",False,True,
42728303,Scientist,British Gypsum,Posted 16 May,Salary negotiable,England,East Midlands,Nottinghamshire,"Permanent, full-time",False,True,
42643427,Laboratory Data Analyst - Molecular Biology,Jobs in Science,Posted 6 May,£12.45 per hour,England,Devon,Exeter,"Temporary, full-time",False,True,"Bioinformatics,Data Analysis,LIMS,Molecular Biology,PCR"
42462819,Development Scientist,SDL Solutions Limited,Posted 25 May,Salary negotiable,England,Cambridgeshire,Cambridge,"Contract, full-time",False,True,"Bioprocessing,Bioreactor,Laboratory,Scientific Applications,Mammalian"
42763563,Senior DNA Sequencing Scientist,taylorollinson Ltd,Posted 19 May,Competitive salary,England,East Anglia,Cambridgeshire,"Permanent, full-time",False,True,"Genomics,LIMS,Molecular Biology,DNA sequencing,NGS"
42884818,Graduate - IT - Python - Open Source - Research,Spring Technology,Posted 29 May,£100.00 - £150.00 per day,England,East Midlands,Leicestershire,"Contract, full-time",False,True,"Graduate / IT / Research / Python / Coding / Programming / Machine Learning / Data Science / Open Source / Pytorch / Tensorflow / Research Scientist /,£100-150 per day.  Based East Midlands Leicestershire / Nottinghamshire.  One of"
42763505,Principal Research Scientist,Advantage Resourcing,Posted 19 May,"£60,000 - £65,000 per annum",England,Essex,Chelmsford,"Permanent, full-time",False,True,"Applications,Brand,Communication,Defence,Digital,Diversity,Engine,Financial Crime,Java,Machine,Project Management,Python,Projects,Design,Project,Process,Development,Report,Application,Develop,Industrial/ Manufacturing Engineer"
42674719,Project Scientist,Petrie Recruitment,Posted 10 May,"£25,000 per annum",Wales,Mid Glamorgan,Bridgend,"Temporary, full-time",False,True,
42665588,Senior Pricing Analyst,Harnham,Posted 9 May,"£35,000 - £55,000 per annum",England,Avon,Bristol,"Permanent, full-time",False,True,
42871448,Machine Learning Engineer,Explore Group,Posted 28 May,£390.00 - £425.00 per day,England,South East England,London,"Contract, full-time",False,False,
42668433,Senior Pharmacovigilance Scientist,Gold Group Ltd,Posted 10 May,Salary negotiable,England,South East England,London,"Contract, full-time",False,True,
42831227,Senior Scientist - Analytical Sciences,OXGENE,Posted 25 May,Salary negotiable,England,Oxfordshire,Oxford,"Permanent, full-time",False,True,
42651399,Scientists - COVID Labs,Webrecruit,Posted 7 May,Competitive salary,England,Middlesex,Lampton,"Permanent, full-time",False,False,
42934938,Actuarial Analyst Remote,Amber Resourcing,Posted 2 days ago,"£50,000 - £60,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42819597,Medical and Clinical Affairs Scientist - Wiltshire,Jonathan Lee Recruitment,Posted 24 May,Competitive salary,England,Wiltshire,Malmesbury,"Permanent, full-time",False,True,
42566730,Senior Development Analyst,Jackson Hogg,Posted 27 April,Competitive salary,England,South East England,Berkshire,"Permanent, full-time",False,True,"Compliance,HPLC,Pharmaceutical,Analytical Method Validation,Method Development"
42846423,Research Scientist - Plant Sciences,Stem Graduates,Posted 26 May,Competitive salary,England,Norfolk,Norwich,"Permanent, full-time",False,False,Plant Science Jobs / Plant Physiology Jobs / Plant Pathology Jobs / Plant Biology Jobs / Molecular Biology Jobs / Gene Editing Jobs / Tissue Culture J
42805253,"Senior Software Engineer Python, Remote",Understanding Recruitment,Posted 23 May,"£80,000 - £120,000 per annum",England,London,Camden,"Permanent, full-time",False,True,
42722387,Process Development Scientist - Viral Vectors,Next Phase Recruitment,Posted 14 May,Salary negotiable,England,South East England,London,"Permanent, full-time",False,True,
42622300,Data Engineer,Understanding Recruitment,Posted 4 May,"£450.00 - £500.00 per day, negotiable",England,South East England,London,"Contract, full-time",False,False,"Coding,Python,Google Analytics,Data Engineer,Digital Analyst"
42665752,Data Consultant,Understanding Recruitment,Posted 9 May,"£450.00 - £500.00 per day, negotiable",England,South East England,London,"Contract, full-time",False,False,"Coding,Python,Google Analytics,Data Engineer,Digital Analyst"
42897389,Data Consultant,Understanding Recruitment,Posted 5 days ago,"£450.00 - £500.00 per day, negotiable",England,South East England,London,"Contract, full-time",False,True,"Coding,Python,Google Analytics,Data Engineer,Digital Analyst"
42733140,Big Data Engineer - Remote/Outside IR35,SearchDATA,Posted 17 May,£450.00 - £600.00 per day,England,South East England,London,"Contract, full-time",False,False,
42250522,Senior Biomedical Scientist,Industrious Recruitment,Posted 19 April,£23.50 - £28.50 per hour,England,Buckinghamshire,Walton Hall,"Contract, full-time",False,True,"Biomedical,PCR,RNA,Liquid Handling"
42770586,Senior Scientist - Process Sciences,Consult,Posted 20 May,Competitive salary,England,Merseyside,Speke,"Permanent, full-time",False,True,
42817439,Scientist - Epigenetics,Next Phase Recruitment,Posted 24 May,Salary negotiable,England,Oxfordshire,Oxford,"Permanent, full-time",False,True,
42583570,Metallurgist/Material Scientist,Russell Taylor Associates,Posted 28 April,"£40,000 - £50,000 per annum",England,Merseyside,Wirral,"Permanent, full-time",False,True,
42580149,Computer Vision Engineer,Harnham,Posted 28 April,"£50,000 - £55,000 per annum",Ireland,,Ireland,"Permanent, full-time",False,True,
42868122,Data Architect Gloucestershire 12 Month FTC 50k,Langley James Limited,Posted 27 May,"£40,000 - £50,000 per annum",England,Gloucestershire,Cheltenham,"Permanent, full-time",False,True,"Data,SQL,Tableau,T-SQL,Data Analyst,R,D3.js,Data Scientist,Data Architect,Power BI"
42695810,Senior Insight Analyst,Invitise,Posted 12 May,"£40,000 - £65,000 per annum",England,Surrey,Kingston Upon Thames,"Permanent, full-time",False,False,"Data Analysis,Extraction,Consumer Insight,Data Extraction,Google Analytics"
42578807,Technical Lead - Toxicology,VRS Recruitment,Posted 28 April,"£50,000 - £64,000 per annum",England,Lancashire,Manchester,"Permanent, full-time",False,True,
42578849,Technical Lead - Toxicology,VRS Recruitment,Posted 2 days ago,"£50,000 - £64,000 per annum",England,West Midlands,Birmingham,"Permanent, full-time",False,True,
42578833,Technical Lead - Toxicology,VRS Recruitment,Posted 2 days ago,"£50,000 - £64,000 per annum",Scotland,Midlothian,Edinburgh,"Permanent, full-time",False,True,
42578826,Technical Lead - Toxicology,VRS Recruitment,Posted 2 days ago,"£50,000 - £64,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42578734,Technical Lead - Toxicology,VRS Recruitment,Posted 2 days ago,"AUD$90,000 - AUD$115,000 per annum",Australia,Australia,Brisbane,"Permanent, full-time",False,True,
42681136,Scientist 1,FPSG Connect,Posted 11 May,Competitive salary,Scotland,Stirlingshire,Stirling,"Permanent, full-time",False,True,
42577793,Data Engineer,TEC PARTNERS LIMITED,Posted 28 April,"£60,000 - £85,000 per annum",England,South East England,London,"Permanent, full-time",False,False,"Data,SQL,AWS,Start Up,Data engineer,Kafka,data Engineering,Data Engineering Python"
42389029,Machine Learning Engineer - Trading,Harnham,Posted 11 May,"£65,000 - £75,000 per annum",England,South East England,London,"Permanent, full-time",False,False,
42828061,Research Scientist - Metabolism,Agenda Resource Management,Posted 2 days ago,Competitive salary,England,East Midlands,Northamptonshire,"Permanent, full-time",False,True,
42636933,Fermentation Scientist,Harris Lord Recruitment,Posted 5 May,Competitive salary,Wales,South Glamorgan,Cardiff,"Permanent, full-time",False,True,"Biologics,Biology,Biotechnology,Fermentation,Scale-up"
42833805,Principal Scientist - New Actives,Hudson Shribman,Posted 25 May,"£102,000 - £128,000 per annum",England,England,South East England,"Permanent, full-time",False,True,"Relaxation,human effects,human research,in-vitro modelling,stimulants"
42722285,Senior Analytical Chemist,Cranleigh Scientific,Posted 14 May,"£35,000 - £45,000 per annum",England,East Anglia,Suffolk,"Permanent, full-time",False,True,HPLC - LCMS - GC - GMP - Method Development
42473023,Data Science Consultant,Harnham,Posted 21 May,"£50,000 - £70,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42826279,Data Engineer,iO Associates,Posted 25 May,"£45,000 - £55,000 per annum",England,Avon,Bristol,"Permanent, full-time",False,True,
42686647,Development Scientist- Permanent job opportunity,REED Scientific,Posted 11 May,"£25,000 - £35,000 per annum, negotiable, inc benefits",England,Cheshire,Warrington,"Permanent, full-time",False,False,
42912113,Drug Discovery Bioinformatician,Hays Specialist Recruitment Limited,Posted 4 days ago,"£32,000 - £42,000 per annum",England,Cambridgeshire,Cambridge,"Permanent, full-time",False,True,"PCR,Bayesian,Bash,NGS,science,C,learning,data,python,biology,machine,R,programming,molecular,statistics,AI,scientist,genetics,bioinformatics,drug,statistical,genomics,discovery,biomarker,deep,bioinformatician,sequence"
42912850,Senior Data Engineer,Hunter Selection Limited,Posted 4 days ago,"£40,000 - £60,000 per annum, negotiable, inc benefits",England,South East England,London,"Permanent, full-time",False,True,
42697300,Senior CRM Executive - E-commerce,Profiles Creative,Posted 12 May,"£30,000 - £40,000 per annum, negotiable, inc benefits",England,South East England,London,"Permanent, full-time",False,True,"CRM,ecommerce,email marketing,affiliates"
42657367,Scientist III,Veblen International,Posted 7 May,Salary negotiable,England,Lancashire,Manchester,"Permanent, full-time",False,False,
42465392,Senior/Principal Scientist - Cell Gene Therapy (PCR) - 75-95k Eur,Bosch Global Associates Ltd,Posted 25 May,"€75,000 - €95,000 per annum, negotiable",Belgium,Belgium,Wavre,"Permanent, full-time",True,True,"Biology,Biopharmaceuticals,Cell Biology,Molecular Biology,PCR"
42935203,Computer Vision Researcher,Amber Resourcing,Posted 2 days ago,"£70,000 - £100,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42826301,Database Developer - ETL Developer,iO Associates,Posted 25 May,"£45,000 - £55,000 per annum",England,Avon,Bristol,"Permanent, full-time",False,False,
42730225,Software Engineer Hybrid Remote,Understanding Recruitment,Posted 23 May,"£60,000 - £75,000 per annum",England,London,Camden,"Permanent, full-time",False,True,
42723251,Analytical Scientist - Cell Biology,Next Phase Recruitment,Posted 14 May,Salary negotiable,England,South East England,London,"Permanent, full-time",False,False,
42728161,Quantitative Bioassay Scientist,Page Group,Posted 15 May,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42696380,Data Engineering Manager - Python,Walter Everett,Posted 12 May,Salary negotiable,England,South East England,London,"Permanent, full-time",False,True,
42775469,Research Scientist - Applied Behavlour,Adecco,Posted 20 May,£14.50 per hour,England,Leicestershire,Melton Mowbray,"Contract, full-time or part-time",False,True,"Coding,Python,Zoology,Life Science,animal behaviour,Batchelor Degree,Video Mapping"
42571534,Senior pharmacovigilance Scientist,Randstad Sourceright,Posted 27 April,Competitive salary,England,Berkshire,Maidenhead,"Contract, full-time",False,True,
42566814,Senior Development Analyst,Jackson Hogg,Posted 27 April,Competitive salary,England,Nottinghamshire,Nottingham,"Permanent, full-time",False,True,"HPLC,Pharmaceutical,Analytical Method Validation,Method Development,Method Transfer"
42686646,Development Scientist- Permanent job opportunity,REED Scientific,Posted 11 May,"£25,000 - £35,000 per annum, negotiable, inc benefits",England,Cheshire,Warrington,"Permanent, full-time",False,True,
42892270,"Senior Python Engineer Crypto, Remote",Understanding Recruitment,Posted 6 days ago,"£80,000 - £120,000 per annum",England,London,Camden,"Permanent, full-time",False,True,
42697772,Data Science Manager,Harnham,Posted 12 May,"£60,000 - £90,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42861367,Head of Data Science & Analytics,Harnham,Posted 27 May,"£110,000 - £120,000 per annum",England,South East England,London,"Permanent, full-time",False,False,
42873255,Bioscientist / Diagnostic Scientist Lead - PartTime Night Shift,SRG Lunar,Posted 28 May,£26.42 per hour,England,Warwickshire,Leamington Spa,"Contract, full-time",False,True,
42924655,Technical Support Scientist - German Speaking Role,NonStop Consulting Ltd,Posted 3 days ago,"£28,000 - £31,000 per annum, negotiable, inc benefits",England,Cambridgeshire,Cambridge,"Permanent, full-time",False,True,German; NGS; Bioinformatics; Molecular Biology; PCR
42787687,Front End Developer - React,Explore Group,Posted 21 May,"£50,000 - £60,000 per annum",England,Middlesex,Twickenham,"Permanent, full-time",False,True,
42730102,Machine Learning Engineer Flexible/Remote,Understanding Recruitment,Posted 17 May,"£50,000 - £60,000 per annum",England,Cheshire,Warrington,"Permanent, full-time",True,False,
42629942,Field Application Specialist,Langton Howarth Ltd,Posted 5 May,Salary negotiable,England,South East England,London,"Permanent, full-time",False,True,
42847958,Trading Analyst,Multiverse,Posted 26 May,"£18,000 per annum, inc benefits",England,South East England,London,"Permanent, full-time",True,False,"Apprentice,Apprenticeship,Communication Skills,Data Analysis,Future Leaders"
42737370,Research Scientist Applied Behaviour,Adecco,Posted 17 May,£14.50 - £19.50 per hour,England,East Midlands,Leicestershire,"Contract, full-time",False,True,
42883874,Data Science Manager - Betting,Harnham,Posted 29 May,"£60,000 - £90,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42832034,BI Consultant,NRG PLC,Posted 25 May,"£45,000 per annum",England,Tyne And Wear,Newcastle Upon Tyne,"Permanent, full-time",False,True,
42638387,Head of Data Science & Analytics,Harnham,Posted 5 May,"£110,000 - £120,000 per annum",England,South East England,London,"Permanent, full-time",False,False,
42499944,Reprogramming Scientist,Kelly Services,Posted 19 April,"£28,000 - £35,000 per annum",England,Cambridgeshire,Cambridge,"Permanent, full-time",False,True,
42660023,Marketing Analyst,Harnham,Posted 7 May,£500.00 - £600.00 per day,England,South East England,London,"Permanent, full-time",False,False,"Analyst,Analytics,Data,Digital,Modelling,Python,Segmentation,Data Science,Google Analytics,Segments,Attribution,SAS,Customer,Agency,R,QL,Data Scientist,Regression,Models,Segment,Lapse,Lapse Model,Behavioural modelling"
42939864,Data Architect - Cheltenham - 12 month Contract,Lucid Support Services Ltd,Posted 2 days ago,Competitive salary,England,Gloucestershire,Cheltenham,"Contract, full-time",False,True,
42752798,Lead Analyst - Strategy,PeopleGenius,Posted 19 May,"£55,000 - £70,000 per annum",England,Lancashire,Manchester,"Permanent, full-time",False,True,"Analytical Modelling,Collections,Credit Risk,Python,SQL"
42833377,Senior React Developer -,Explore Group,Posted 25 May,"£50,000 - £60,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42689140,Software Engineer Full Stack C++ Python JavaScript,Client Server Ltd.,Posted 12 May,"£55,000 - £65,000 per annum",England,Cambridgeshire,Cambridge,"Permanent, full-time",True,True,"javascript,c++,python,full-stack,software-developer"
42942554,Antibody Discovery Scientist,Kelly Services,Posted 2 days ago,Salary negotiable,England,Hertfordshire,Stevenage,"Permanent, full-time",False,True,
42377905,Senior Research Scientist - Metabolism,VRS Recruitment,Posted 11 May,Competitive salary,England,East Midlands,Northamptonshire,"Permanent, full-time",False,False,
42936381,Data Science Apprentice,Multiverse,Posted 2 days ago,"£18,000 per annum, inc benefits",England,Lancashire,Oldham,"Permanent, full-time",True,True,"Analysis,Analytical,Apprenticeship,Communication Skills,Data"
42730500,"Lead Software Developer contract - Fully Remote, Outside IR35",SR2,Posted 17 May,£500.00 per day,England,Avon,Bristol,"Contract, full-time",True,True,
42861364,Laboratory Analyst,Anglian Water,Posted 27 May,"£20,588 per annum",England,Cambridgeshire,Huntingdon,"Permanent, full-time",False,True,"Analyst,Science"
42693095,Senior Data Science & Analytics,Hays Specialist Recruitment Limited,Posted 12 May,"£40,000 - £50,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42878472,Data Analysis Apprentice,Multiverse,Posted 28 May,"£20,000 per annum, inc benefits",England,South East England,London,"Permanent, full-time",True,False,"Apprenticeship,Communication Skills,Data Analysis,Future Leaders"
42333431,Team Lead - GxP LC-MS/MS,VRS Recruitment,Posted 4 May,Competitive salary,England,Cheshire,Macclesfield,"Permanent, full-time",False,True,
41716558,In Vitro Toxicology Lead,VRS Recruitment,Posted 20 May,Competitive salary,England,England,North West England,"Permanent, full-time",False,True,
42700607,Data Engineer,Aspire,Posted 13 May,"£35,000 - £45,000 per annum, pro-rata, inc benefits",England,South East England,London,"Permanent, full-time",False,False,"analyst,data analysis,pricing analyst,data modelling,pricing manager,campaign analyst,yield analyst,campaign analytics"
42730842,Senior Scientist - Immunology,Recruitment Genius,Posted 17 May,"£30,000 - £40,000 per annum",Scotland,Midlothian,Edinburgh,"Permanent, full-time",False,True,
42694423,Validation & Qualification Scientist,Cpl Life Sciences,Posted 12 May,Salary negotiable,England,Berkshire,Reading,"Permanent, full-time",False,True,
42294425,Data Analyst,Multiverse,Posted 30 April,"£23,500 per annum, inc benefits",England,London,Camden,"Permanent, full-time",False,False,"Analysis,Analytical,Apprenticeship,Communication Skills,Data Analysis"
42775347,Deep Learning Research Scientist,Colossus Associates,Posted 20 May,"£55,000 - £65,000 per annum, inc benefits",England,Buckinghamshire,Milton Keynes,"Permanent, full-time",False,True,"Java,Machine Learning,Python,C/C++"
42769400,Diagnostics Development Scientist,AWE PLC,Posted 20 May,Competitive salary,England,South East England,Berkshire,"Permanent, full-time or part-time",False,True,
42722347,Bioscientist,Rowland Talent Solutions Limited,Posted 14 May,Salary negotiable,England,Nottinghamshire,Nottingham,"Permanent, full-time",False,False,"Cell,biochemistry,pharmacology,Assay,Biochemical"
42591085,Data Engineer,Oscar Technology,Posted 29 April,"£45,000 - £52,000 per annum",England,Lancashire,Manchester,"Permanent, full-time",True,True,
42660482,Decision Science Analyst,Harnham,Posted 7 May,"£55,000 - £65,000 per annum",England,South East England,London,"Permanent, full-time",True,True,
42750834,Cryo-EM Scientist (Ref: CE/0321),Astex Pharmaceuticals,Posted 18 May,"£37,000 - £55,000 per annum",England,Cambridgeshire,Cambridge,"Contract, full-time",False,True,
42741953,Senior Development Scientist,The BBI Group,Posted 18 May,Competitive salary,England,Kent,Sittingbourne,"Permanent, full-time",False,True,
42749030,"QC Analytical Scientist - HPLC, Pharmaceutical",Russell Taylor Associates,Posted 18 May,"£21,000 - £26,000 per annum",England,Derbyshire,Derby,"Permanent, full-time",False,False,
42903493,Senior Software Engineer - Healthcare Tech,SR2,Posted 5 days ago,£400.00 - £450.00 per day,England,Avon,Bristol,"Contract, full-time",True,True,
42841313,Data Analyst: Customer Insight / Digital Analyst: Google Cloud,REED,Posted 26 May,"£30,000 - £45,000 per annum, inc benefits",England,Avon,Bristol,"Permanent, full-time",False,True,
42916176,Data Fellowship Apprentice - Mercedes-Benz,Multiverse,Posted 4 days ago,"£19,000 per annum, inc benefits",England,Buckinghamshire,Tongwell,"Permanent, full-time",True,True,"Apprenticeship,Communication Skills,Data Analysis,Mercedes"
42857287,Echocardiologist,R2R People Ltd,Posted 27 May,£23.50 per hour,England,Cheshire,Warrington,"Temporary, full-time",False,True,"Cardiology,Echocardiography"
42919392,Chemist (Technician),Plastic Energy Limited,Posted 4 days ago,Competitive salary,England,Leicestershire,Loughborough,"Permanent, full-time",False,True,"Chemical Engineering,Chemistry,Laboratory Technicians"
42618169,Data and Insight Manager - Digital Agency,Savvy Recruitment Ltd,Posted 4 May,"£35,000 per annum",England,London,Camden,"Permanent, full-time",False,True,
42669722,Data and Insight Manager - Digital Agency,Savvy Recruitment Ltd,Posted 10 May,"£35,000 per annum",England,London,Camden,"Permanent, full-time",False,True,
42916234,Data Analyst Apprentice,Multiverse,Posted 4 days ago,"£18,000 per annum",England,London,Southwark,"Permanent, full-time",True,True,"Apprenticeships,Data Analysis,Data Privacy,Future Leaders"
42903055,Scientists - COVID Labs,Webrecruit,Posted 5 days ago,Competitive salary,England,Merseyside,Liverpool,"Contract, full-time",False,True,
42827243,Senior Data & Analytics Manager,Handle Recruitment,Posted 25 May,"£80,000 - £90,000 per annum",England,South East England,London,"Permanent, full-time",False,False,Senior Data & Analytics Manager
42933157,Materials Engineer - Polymers,Hudson Shribman,Posted 2 days ago,"£30,000 per annum",England,England,East Midlands,"Permanent, full-time",False,True,"Adhesives,Coatings,Composites,Materials Science,Polymer Chemistry"
42601863,Part time Scientist,Vantage Recruitment,Posted 30 April,"£25,000 - £30,000 per annum",England,Berkshire,Water Oakley,"Permanent, part-time",False,False,"pcr,lamp,lims covid"
42621281,Senior Software Engineer / Lead Software Engineer,Cathcart Associates,Posted 4 May,"£50,000 - £60,000 per annum, inc benefits",Scotland,Midlothian,Edinburgh,"Permanent, full-time",True,True,"JavaScript,Machine Learning,ML,Python,React,Ruby on Rails,SaaS,AWS,AI,RoR,Angular"
42852528,Software Development Engineer,Petroleum Experts Limited (Petex),Posted 26 May,Competitive salary,Scotland,Midlothian,Edinburgh,"Permanent, full-time",False,True,
42866410,Clinical Trial Manager,Advantage Resourcing,Posted 27 May,£18.93 - £22.87 per hour,England,South East England,London,"Contract, full-time",False,True,"GCP,IMP,clinical trials,clinical trial manager,Investigational Medicinal Products,monitoring data,trial procedures,trial documentation,trial promotion,Cancer/HIV trial,Tuberculosis trials"
42925829,Senior Automation Scientist,Jefferson Wells,Posted 3 days ago,"£40,000 - £50,000 per annum",England,Lancashire,Manchester,"Contract, full-time",False,True,"Automation,Robotics,Scientific,Liquid handling,TECAN"
42920324,DSP Principal Scientist,Kelly Services,Posted 4 days ago,"£35,000 per annum",England,Cleveland,Stockton-on-Tees,"Permanent, full-time",False,True,
42769766,Business Intelligence Analyst,Global Payments,Posted 20 May,Competitive salary,England,Leicestershire,Syston,"Permanent, full-time",False,True,"BI,Financial Services,Tableau"
42874882,Graduate Chemical/Petrochemcial consultant (Remote),Step,Posted 28 May,"£23,000 - £28,000 per annum",England,Nottinghamshire,Nottingham,"Permanent, full-time",True,False,"Analysis,Chemistry,Consultants,Data,Presentations"
42646330,Technology Recruitment Consultant,Concept Resourcing,Posted 6 May,"£22,000 - £35,000 per annum",England,West Midlands,Dudley,"Permanent, full-time",True,True,
42738411,Recruitment Consultant- Technology Contract,Concept Resourcing,Posted 17 May,"£22,000 - £35,000 per annum",England,West Midlands,Dudley,"Permanent, full-time",True,True,
42585936,Senior Bioinformatician - Cambridge Agritech FTC,Hays Specialist Recruitment Limited,Posted 28 April,"£40,000 - £60,000 per annum",England,Cambridgeshire,Cambridge,"Permanent, full-time",False,True,
42568649,Graduate Scientist / Engineer,Morson Talent,Posted 27 April,Competitive salary,England,Dorset,Winfrith Newburgh,"Permanent, full-time",False,False,
42782116,Lead Full Stack Developer - build new cloud-based products,Hays Specialist Recruitment Limited,Posted 21 May,"£55,000 - £70,000 per annum",England,Lancashire,Manchester,"Permanent, full-time",False,True,
42828619,Applied Dispersion Modelling Scientist,AWE PLC,Posted 25 May,"£34,000 - £45,000 per annum",England,South East England,Berkshire,"Permanent, full-time",False,True,
42818889,AI Imaging Senior Scientist,Hays Specialist Recruitment Limited,Posted 24 May,"£45,000 - £60,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42333424,Team Lead - GxP LC-MS/MS,VRS Recruitment,Posted 6 May,Competitive salary,England,Cheshire,Macclesfield,"Permanent, full-time",False,True,
42940420,Data Engineer - Global Media Company,Reuben Sinclair,Posted 2 days ago,"£45,000 - £55,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42934813,Flow Cytometry Regulated Study Director,VRS Recruitment,Posted 2 days ago,"£31,000 - £46,000 per annum",England,Cambridgeshire,Cambridge,"Permanent, full-time",False,True,
